o que ela disse?;ela riu! ela não acreditou em mim.
ela riu! ela não acreditou em mim.;isso não foi muito legal da parte dela.
isso não foi muito legal da parte dela.;ela disse que nada é mais importante para mim do que dinheiro.
ela disse que nada é mais importante para mim do que dinheiro.;o que você disse?
o que você disse?;Eu disse a ela que não a trocaria por nenhuma outra mulher no mundo.
algumas pessoas têm bons narizes.;eu gostaria de ter um bom nariz. o meu é muito grande.
eu gostaria de ter um bom nariz. o meu é muito grande.;eu não quero dizer de boa aparência. quero dizer cheiroso.
eu não quero dizer de boa aparência. quero dizer cheiroso.;oh. mas isso pode ser uma maldição.
oh. mas isso pode ser uma maldição.;sim, porque você pode ser muito sensível aos odores.
sim, porque você pode ser muito sensível aos odores.;Eu direi. minha namorada tem um nariz como um cachorro drogado.
Eu direi. minha namorada tem um nariz como um cachorro drogado.;ela te pegou usando drogas?
ela te pegou usando drogas?;tipo de. ela sabe sempre que eu pego um cigarro.
tipo de. ela sabe sempre que eu pego um cigarro.;você não precisa de um bom nariz para isso — cigarros fedem.
você não precisa de um bom nariz para isso — cigarros fedem.;mas quando eu pego apenas um cigarro de manhã, ela pode sentir o cheiro à noite!
mas quando eu pego apenas um cigarro de manhã, ela pode sentir o cheiro à noite!;rapaz, isso é um bom nariz.
rapaz, isso é um bom nariz.;eu disse a ela que ela deveria se candidatar a um emprego na alfândega.
vamos sair para comer.;Isso parece divertido.
Isso parece divertido.;onde você quer ir?
onde você quer ir?;deixe-me pensar um minuto.
deixe-me pensar um minuto.;me sinto chinesa.
me sinto chinesa.;isso soa delicioso.
isso soa delicioso.;eu conheço um bom restaurante chinês.
eu conheço um bom restaurante chinês.;quão longe está?
quão longe está?;é apenas 10 minutos daqui.
é apenas 10 minutos daqui.;precisamos de reservas?
precisamos de reservas?;Ah não. podemos entrar direto.
Ah não. podemos entrar direto.;vamos agora. eu estou com fome!
eu não posso acreditar quanto tempo esta linha é.;este é um restaurante popular, não é?
este é um restaurante popular, não é?;sim, mas não é um restaurante de fast-food, é?
sim, mas não é um restaurante de fast-food, é?;é o hambúrguer mais lento da cidade.
é o hambúrguer mais lento da cidade.;isso porque eles cozinham enquanto você espera.
isso porque eles cozinham enquanto você espera.;sim. por isso é também o melhor hambúrguer da cidade.
sim. por isso é também o melhor hambúrguer da cidade.;um ótimo hambúrguer e ótimo serviço.
um ótimo hambúrguer e ótimo serviço.;sim, os trabalhadores são muito educados.
sim, os trabalhadores são muito educados.;e estão limpos.
e estão limpos.;venho aqui há anos.
venho aqui há anos.;eu também.
eu também.;com licença. acabaram de ligar para o meu número.
o almoço estava delicioso.;obrigada.
obrigada.;que tipo de sopa era aquela?
que tipo de sopa era aquela?;era sopa de tomate.
era sopa de tomate.;que tinha um gosto tão bom.
que tinha um gosto tão bom.;eu coloco limão e manteiga nele.
eu coloco limão e manteiga nele.;o sanduíche também estava bom.
o sanduíche também estava bom.;todo mundo gosta de sanduíches de bacon e tomate.
todo mundo gosta de sanduíches de bacon e tomate.;especialmente na torrada.
especialmente na torrada.;e os picles também estavam ótimos.
e os picles também estavam ótimos.;amanhã teremos arroz e peixe no almoço.
amanhã teremos arroz e peixe no almoço.;eu não posso esperar.
estou chamando o garçom.;qual é o problema?
qual é o problema?;este bife tem muita gordura.
este bife tem muita gordura.;o que você quer que o garçom faça?
o que você quer que o garçom faça?;traga-me um bife melhor.
traga-me um bife melhor.;eu não faria isso.
eu não faria isso.;por que não?
por que não?;eles vão jogar o novo bife no chão, pisar nele e depois cuspir nele.
eles vão jogar o novo bife no chão, pisar nele e depois cuspir nele.;você é louco.
você é louco.;então o garçom lhe dará um grande sorriso enquanto lhe traz o novo bife.
então o garçom lhe dará um grande sorriso enquanto lhe traz o novo bife.;de onde você tira essas ideias malucas?
de onde você tira essas ideias malucas?;eu costumava cozinhar em um restaurante!
vamos embora.;mas acabamos de chegar.
mas acabamos de chegar.;você viu as mãos do garçom?
você viu as mãos do garçom?;não.
não.;ele tinha as unhas sujas.
ele tinha as unhas sujas.;Sério?
Sério?;suas unhas eram pretas!
suas unhas eram pretas!;isso é nojento.
isso é nojento.;e ele derramou água em nossos copos.
e ele derramou água em nossos copos.;que nojo! sem água para mim.
que nojo! sem água para mim.;Eu me pergunto se as unhas dos cozinheiros também estão sujas.
Eu me pergunto se as unhas dos cozinheiros também estão sujas.;quem se importa? vamos sair daqui.
este pão quente é delicioso.;eu gosto deste restaurante porque eles te dão pão grátis.
eu gosto deste restaurante porque eles te dão pão grátis.;Bem, acho que estamos pagando por isso.
Bem, acho que estamos pagando por isso.;não. olhe para a conta quando a recebermos. não há custo para o pão.
não. olhe para a conta quando a recebermos. não há custo para o pão.;é delicioso, especialmente com manteiga.
é delicioso, especialmente com manteiga.;acho que devemos ir embora depois de encher o pão.
acho que devemos ir embora depois de encher o pão.;eles provavelmente não gostariam disso.
eles provavelmente não gostariam disso.;estou comendo tanto pão que estou ficando cheio.
estou comendo tanto pão que estou ficando cheio.;então pare de comer o pão!
então pare de comer o pão!;ok, só mais uma peça. passe a manteiga, por favor.
ok, só mais uma peça. passe a manteiga, por favor.;se eu fosse dono de um restaurante, nunca serviria pão quente antes do prato principal.
se eu fosse dono de um restaurante, nunca serviria pão quente antes do prato principal.;isso é terrível. Eu nunca iria ao seu restaurante.
este é um restaurante limpo?;bem, as mesas e cadeiras parecem boas.
bem, as mesas e cadeiras parecem boas.;ok, vamos sentar.
ok, vamos sentar.;confira os talheres.
confira os talheres.;passa na inspeção.
passa na inspeção.;aí vem o garçom. veja se suas mãos e unhas estão limpas.
aí vem o garçom. veja se suas mãos e unhas estão limpas.;bem, o garçom parecia limpo, então acho que não há problema em comer aqui.
bem, o garçom parecia limpo, então acho que não há problema em comer aqui.;você está esquecendo do banheiro.
você está esquecendo do banheiro.;Eu só espero que o banheiro esteja limpo.
Eu só espero que o banheiro esteja limpo.;você não vai examiná-lo antes de pedirmos o jantar?
você não vai examiná-lo antes de pedirmos o jantar?;não, prefiro não descobrir que está sujo, porque estou com muita fome agora.
não, prefiro não descobrir que está sujo, porque estou com muita fome agora.;eu também. vamos esquecer os germes e focar na comida.
você viu nosso garçom?;ai vem ele agora.
ai vem ele agora.;estamos sentados aqui há quase 10 minutos.
estamos sentados aqui há quase 10 minutos.;opa, acho que me enganei. esse não é o nosso garçom.
opa, acho que me enganei. esse não é o nosso garçom.;podemos dar-lhe mais cinco minutos e depois ir embora.
podemos dar-lhe mais cinco minutos e depois ir embora.;Eu vou lá na frente e falo com o gerente.
Eu vou lá na frente e falo com o gerente.;essa é uma boa ideia.
essa é uma boa ideia.;talvez eles nos dêem bebidas grátis por esperarmos tanto tempo.
talvez eles nos dêem bebidas grátis por esperarmos tanto tempo.;talvez ele nos mande nosso garçom imediatamente.
talvez ele nos mande nosso garçom imediatamente.;cada vez que comemos fora, é uma aventura.
cada vez que comemos fora, é uma aventura.;da última vez, temos assentos ao lado da cozinha.
da última vez, temos assentos ao lado da cozinha.;nós nunca vamos lá novamente.
esta mesa está boa?;não, está muito perto da porta da cozinha.
não, está muito perto da porta da cozinha.;que tal essa mesa?
que tal essa mesa?;não, está muito perto da porta da frente.
não, está muito perto da porta da frente.;esta parece ser uma boa mesa.
esta parece ser uma boa mesa.;não, é muito perto do bar de saladas.
não, é muito perto do bar de saladas.;tudo bem, eu desisto.
tudo bem, eu desisto.;bem, há uma boa mesa.
bem, há uma boa mesa.;excelente. qual deles?
excelente. qual deles?;Aquele. um grupo de oito apenas sentou-se.
eu não acredito no mundo da arte.;O que é desta vez?
O que é desta vez?;um desenho de andy warhol.
um desenho de andy warhol.;ele é um artista famoso.
ele é um artista famoso.;ele desenhou duas borboletas e uma flor em um guardanapo em um restaurante.
ele desenhou duas borboletas e uma flor em um guardanapo em um restaurante.;ele assinou?
ele assinou?;sim.
sim.;é bonito?
é bonito?;é apenas tinta preta em um guardanapo branco. e o guardanapo tem manchas de comida!
é apenas tinta preta em um guardanapo branco. e o guardanapo tem manchas de comida!;então não vale muito?
então não vale muito?;apenas cerca de US $ 30.000.
apenas cerca de US $ 30.000.;sem as manchas de comida, provavelmente valeria mais.
podemos ir ao jogo de beisebol?;é claro.
é claro.;eu amo beisebol.
eu amo beisebol.;eu também.
eu também.;eu amo comer os amendoins.
eu amo comer os amendoins.;eu amo comer os cachorros-quentes.
eu amo comer os cachorros-quentes.;espero que vejamos um home run.
espero que vejamos um home run.;espero que peguemos uma bola suja.
espero que peguemos uma bola suja.;traga um casaco.
traga um casaco.;sim. fica um pouco frio à noite.
sim. fica um pouco frio à noite.;trazer uma luva para pegar uma bola suja.
trazer uma luva para pegar uma bola suja.;não. Eu vou usar meu boné para pegar uma bola suja.
golfe é um jogo bobo.;certamente é.
certamente é.;você acertar uma bola branca.
você acertar uma bola branca.;e então você o persegue.
e então você o persegue.;e então você bate de novo.
e então você bate de novo.;finalmente, você coloca a bola em um buraco no chão.
finalmente, você coloca a bola em um buraco no chão.;você faz isso 18 vezes, porque há 18 buracos.
você faz isso 18 vezes, porque há 18 buracos.;qual é o ponto?
qual é o ponto?;como pode ser divertido?
como pode ser divertido?;eles pagam dinheiro para jogar este jogo bobo!
eles pagam dinheiro para jogar este jogo bobo!;eu acho que os golfistas têm um problema mental.
eu acho que os golfistas têm um problema mental.;eu acho que eles são doidos.
você quer ir pescar?;sim. essa é uma boa ideia.
sim. essa é uma boa ideia.;onde você quer ir?
onde você quer ir?;podemos ir ao rio.
podemos ir ao rio.;ou podemos ir ao lago.
ou podemos ir ao lago.;ou podemos ir para o oceano.
ou podemos ir para o oceano.;vamos para o lago.
vamos para o lago.;sim. o lago fica a apenas 10 milhas de distância.
sim. o lago fica a apenas 10 milhas de distância.;podemos estar lá em 20 minutos.
podemos estar lá em 20 minutos.;vou pegar nossas varas de pescar.
vou pegar nossas varas de pescar.;vou pegar a isca.
vou pegar a isca.;teremos peixe fresco para o jantar!
beisebol é divertido.;eu gosto de bater na bola.
eu gosto de bater na bola.;eu gosto de correr ao redor das bases.
eu gosto de correr ao redor das bases.;eu gosto de deslizar para as bases.
eu gosto de deslizar para as bases.;sim. é muito divertido deslizar.
sim. é muito divertido deslizar.;eu quero ser um jogador de beisebol quando eu crescer.
eu quero ser um jogador de beisebol quando eu crescer.;eu também. eu quero jogar para os yankees.
eu também. eu quero jogar para os yankees.;eu não. eu quero jogar para os dodgers.
eu não. eu quero jogar para os dodgers.;temos que praticar todos os dias.
temos que praticar todos os dias.;eu não gosto de prática.
eu não gosto de prática.;nem eu. é aborrecido.
nem eu. é aborrecido.;mas a prática leva à perfeição.
vamos correr.;essa é uma boa ideia.
essa é uma boa ideia.;eu comprei alguns sapatos novos.
eu comprei alguns sapatos novos.;eles são confortáveis?
eles são confortáveis?;eles são muito confortáveis.
eles são muito confortáveis.;quanto eram?
quanto eram?;estavam à venda por $80.
estavam à venda por $80.;eles ajudam você a correr mais rápido?
eles ajudam você a correr mais rápido?;não, mas meus pés não doem mais.
não, mas meus pés não doem mais.;então eles valem cada centavo.
então eles valem cada centavo.;você pode querer comprar um par.
você pode querer comprar um par.;vou esperar até eu usar esse par.
tigre é o maior golfista do mundo.;Você pode dizer isso de novo.
Você pode dizer isso de novo.;mas estou preocupado com o tigre.
mas estou preocupado com o tigre.;por que é que?
por que é que?;porque ele gosta de mergulhar.
